RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,PCT GREENS IN REGULATION,GREENS HIT,# HOLES,RELATIVE/PAR,YEAR
111,110,Ken Green,86,65.17,"1,003","1,539",-0.24,1994
112,111,Gene Sauers,82,65.13,960,"1,474",-0.24,1994
113,112,Kelly Gibson,93,65.05,"1,089","1,674",-0.25,1994
114,113,Marco Dawson,85,65.03,995,"1,530",-0.24,1994
115,115,Ronnie Black,80,65,936,"1,440",-0.24,1994
116,116,Willie Wood,77,64.79,898,"1,386",-0.21,1994
117,118,Larry Nelson,55,64.75,641,990,-0.21,1994
118,117,Brad Faxon,92,64.73,"1,072","1,656",-0.26,1994
119,119,Larry Silveira,77,64.72,897,"1,386",-0.23,1994
T120,T120,Payne Stewart,76,64.69,885,"1,368",-0.23,1994
T120,T120,Scott Verplank,64,64.69,742,"1,147",-0.26,1994
122,122,Steve Gotsche,56,64.68,652,"1,008",-0.19,1994
123,124,Tom Garner,56,64.58,651,"1,008",-0.15,1994
124,125,Bruce Fleisher,82,64.57,953,"1,476",-0.2,1994
T125,126,Ed Humenik,89,64.54,"1,034","1,602",-0.23,1994
T125,114,Corey Pavin,68,64.54,790,"1,224",-0.26,1994
127,127,Mark O'Meara,91,64.53,"1,057","1,638",-0.25,1994
128,128,Joel Edwards,85,64.51,987,"1,530",-0.19,1994
T129,T129,Vijay Singh,67,64.46,771,"1,196",-0.27,1994
T129,T129,Bob May,78,64.46,905,"1,404",-0.19,1994
131,132,Howard Twitty,88,64.34,"1,016","1,579",-0.23,1994
132,123,David Frost,78,64.32,903,"1,404",-0.29,1994
133,133,Brandel Chamblee,86,64.25,983,"1,530",-0.22,1994
134,134,Robin Freeman,91,64.22,"1,052","1,638",-0.27,1994
135,135,David Toms,92,64.15,"1,052","1,640",-0.24,1994
136,136,Pete Jordan,88,64.14,"1,016","1,584",-0.23,1994
137,137,Eddie Kirby,52,64,599,936,-0.17,1994
138,138,Grant Waite,70,63.97,806,"1,260",-0.19,1994
139,139,Jeff Sluman,92,63.95,"1,059","1,656",-0.24,1994
140,131,Mark Brooks,112,63.89,"1,288","2,016",-0.27,1994
141,140,Chip Beck,86,63.82,988,"1,548",-0.26,1994
T142,T141,Trevor Dodds,79,63.78,907,"1,422",-0.23,1994
T142,T141,Paul Goydos,104,63.78,"1,194","1,872",-0.24,1994
144,143,Billy Andrade,87,63.67,997,"1,566",-0.25,1994
145,144,John Flannery,94,63.65,"1,077","1,692",-0.25,1994
146,145,Ty Armstrong,60,63.62,682,"1,072",-0.13,1994
147,146,Richard Zokol,74,63.59,847,"1,332",-0.18,1994
148,147,Wayne Grady,56,63.29,638,"1,008",-0.26,1994
149,148,Neal Lancaster,95,63.27,"1,082","1,710",-0.23,1994
150,149,Rocky Walcher,64,63.19,728,"1,152",-0.18,1994
151,151,Nolan Henke,79,62.87,894,"1,422",-0.26,1994
152,152,Dicky Pride,74,62.76,836,"1,332",-0.19,1994
153,150,Ben Crenshaw,86,62.73,971,"1,548",-0.29,1994
154,153,Fulton Allem,82,62.4,921,"1,476",-0.22,1994
155,154,Rob Boldt,59,62.39,657,"1,053",-0.24,1994
156,155,Doug Martin,81,62.28,908,"1,458",-0.19,1994
157,156,John Inman,101,62.16,"1,130","1,818",-0.18,1994
158,157,Michael Allen,98,61.96,"1,083","1,748",-0.23,1994
159,158,Brian Henninger,69,61.84,768,"1,242",-0.27,1994
160,159,Dick Mast,84,61.77,934,"1,512",-0.26,1994
161,160,Brad Lardon,55,61.62,610,990,-0.19,1994
162,161,Jeff Woodland,83,61.58,920,"1,494",-0.23,1994
163,162,Morris Hatalsky,76,61.55,842,"1,368",-0.24,1994
164,163,Charles Raulerson,62,61.47,686,"1,116",-0.21,1994
165,164,Tom Sieckmann,79,61.39,873,"1,422",-0.22,1994
166,165,Greg Kraft,86,61.3,949,"1,548",-0.26,1994
167,167,Larry Rinker,74,61.11,814,"1,332",-0.23,1994
T168,T168,Bill Britton,68,60.95,746,"1,224",-0.24,1994
T168,T168,Todd Barranger,67,60.95,735,"1,206",-0.24,1994
170,170,Phil Tataurangi,66,60.94,724,"1,188",-0.23,1994
171,171,Ted Schulz,78,60.88,845,"1,388",-0.26,1994
172,172,Lanny Wadkins,67,60.53,730,"1,206",-0.25,1994
173,173,Gary Hallberg,78,60.43,843,"1,395",-0.27,1994
174,174,Greg Twiggs,64,60.42,696,"1,152",-0.2,1994
175,176,Mark Wurtz,81,59.81,872,"1,458",-0.3,1994
176,177,Robert Wrenn,52,58.76,550,936,-0.26,1994
177,178,Stan Utley,73,58.6,770,"1,314",-0.21,1994
178,179,Phil Blackmar,67,57.79,697,"1,206",-0.21,1994
179,180,Billy Ray Brown,56,55.78,555,995,-0.18,1994
1,1,Fuzzy Zoeller,71,73.63,941,"1,278",-0.26,1993
2,2,Bill Glasson,77,72.29,"1,002","1,386",-0.26,1993
3,3,Dan Pohl,52,72.22,676,936,-0.2,1993
4,6,David Edwards,78,72.08,"1,012","1,404",-0.23,1993
5,5,John Cook,85,71.69,"1,084","1,512",-0.23,1993
6,4,Nick Price,69,71.26,885,"1,242",-0.27,1993
7,8,Scott Hoch,93,71.21,"1,192","1,674",-0.24,1993
8,7,Gil Morgan,86,71.12,"1,101","1,548",-0.26,1993
9,9,Dillard Pruitt,86,71.06,"1,100","1,548",-0.2,1993
10,10,Corey Pavin,91,70.94,"1,162","1,638",-0.25,1993
11,12,Dave Barr,94,70.74,"1,197","1,692",-0.19,1993
12,11,Paul Azinger,81,70.58,"1,029","1,458",-0.26,1993
13,13,David Peoples,83,70.38,"1,048","1,489",-0.19,1993
14,15,Blaine McCallister,88,70.27,"1,113","1,584",-0.24,1993
15,14,Billy Mayfair,110,70.05,"1,387","1,980",-0.21,1993
16,18,Greg Norman,54,69.96,680,972,-0.3,1993
17,17,Bruce Lietzke,50,69.89,629,900,-0.23,1993
18,16,Payne Stewart,94,69.68,"1,179","1,692",-0.28,1993
19,19,Jay Haas,111,69.62,"1,391","1,998",-0.23,1993
20,20,Mark McCumber,78,69.52,976,"1,404",-0.26,1993
21,22,Tim Simpson,85,69.41,"1,062","1,530",-0.21,1993
22,21,Tom Kite,68,69.36,849,"1,224",-0.27,1993
23,26,Billy Kratzert,52,69.23,648,936,-0.2,1993
24,27,Steve Elkington,88,69,"1,093","1,584",-0.26,1993
25,24,Jeff Maggert,89,68.98,"1,105","1,602",-0.25,1993
26,28,Loren Roberts,95,68.95,"1,179","1,710",-0.22,1993
27,29,Lennie Clements,80,68.75,990,"1,440",-0.23,1993
28,30,Harry Taylor,88,68.69,"1,088","1,584",-0.21,1993
29,23,Craig Stadler,80,68.61,988,"1,440",-0.24,1993
30,32,Tom Lehman,95,68.6,"1,173","1,710",-0.25,1993
31,33,David Ogrin,92,68.54,"1,135","1,656",-0.2,1993
32,25,Rocco Mediate,87,68.52,"1,073","1,566",-0.21,1993
33,39,Rick Fehr,98,68.48,"1,208","1,764",-0.26,1993
34,T34,Donnie Hammond,83,68.41,"1,022","1,494",-0.27,1993
35,31,John Huston,112,68.4,"1,379","2,016",-0.27,1993
36,36,Peter Jacobsen,79,68.35,972,"1,422",-0.23,1993
37,37,Hale Irwin,67,68.33,824,"1,206",-0.23,1993
38,T34,Fred Couples,71,68.31,873,"1,278",-0.28,1993
39,38,Fred Funk,115,68.21,"1,412","2,070",-0.22,1993
40,41,Russ Cochran,95,68.13,"1,152","1,691",-0.27,1993
41,42,Andrew Magee,74,67.94,905,"1,332",-0.24,1993
42,43,Kenny Perry,91,67.89,"1,106","1,629",-0.23,1993
43,44,John Mahaffey,73,67.88,892,"1,314",-0.16,1993
44,45,Bob Estes,98,67.86,"1,197","1,764",-0.25,1993
45,46,Dan Forsman,87,67.82,"1,062","1,566",-0.26,1993
46,47,Ed Humenik,93,67.8,"1,135","1,674",-0.23,1993
47,48,"Jim Gallagher, Jr.",89,67.73,"1,085","1,602",-0.26,1993
48,40,Davis Love III,100,67.67,"1,218","1,800",-0.28,1993
49,54,Fulton Allem,90,67.65,"1,096","1,620",-0.24,1993
50,49,Kirk Triplett,92,67.63,"1,120","1,656",-0.24,1993
51,50,Mark O'Meara,86,67.51,"1,045","1,548",-0.25,1993
52,51,Keith Clearwater,104,67.47,"1,263","1,872",-0.25,1993
T53,T52,Wayne Levi,76,67.45,920,"1,364",-0.26,1993
T53,T52,Joey Sindelar,71,67.45,856,"1,269",-0.24,1993
55,55,Larry Mize,76,67.25,920,"1,368",-0.26,1993
56,56,Steve Lowery,109,67.23,"1,319","1,962",-0.25,1993
57,57,Jay Don Blake,79,67.22,935,"1,391",-0.25,1993
58,58,Curtis Strange,79,67.19,948,"1,411",-0.26,1993
59,59,Lanny Wadkins,70,67.14,846,"1,260",-0.25,1993
60,60,Dave Rummells,79,67.09,954,"1,422",-0.25,1993
61,61,Brian Claar,108,67.03,"1,303","1,944",-0.24,1993
62,62,Mark Brooks,95,67.02,"1,146","1,710",-0.22,1993
63,63,Neal Lancaster,100,67,"1,206","1,800",-0.24,1993
64,64,Greg Twiggs,89,66.92,"1,072","1,602",-0.25,1993
65,65,Scott Gump,92,66.91,"1,108","1,656",-0.2,1993
66,66,Brandel Chamblee,83,66.8,992,"1,485",-0.22,1993
67,73,David Frost,73,66.74,877,"1,314",-0.29,1993
T68,T68,Doug Tewell,63,66.67,756,"1,134",-0.19,1993
T68,T68,D.A. Weibring,75,66.67,900,"1,350",-0.24,1993
70,70,Dudley Hart,91,66.58,"1,084","1,628",-0.21,1993
71,72,Brad Bryant,101,66.46,"1,199","1,804",-0.25,1993
72,74,Steve Pate,89,66.1,"1,059","1,602",-0.23,1993
73,75,Brian Kamm,86,66.09,"1,023","1,548",-0.25,1993
T74,71,Lee Janzen,93,66.07,"1,106","1,674",-0.26,1993
T74,76,Brett Ogle,56,66.07,666,"1,008",-0.24,1993
76,67,Phil Mickelson,73,66.06,868,"1,314",-0.24,1993
77,77,Bruce Fleisher,89,66.04,"1,058","1,602",-0.22,1993
78,78,Duffy Waldorf,80,65.97,950,"1,440",-0.23,1993
79,79,John Adams,92,65.94,"1,092","1,656",-0.24,1993
80,80,Ed Dougherty,111,65.92,"1,317","1,998",-0.2,1993
81,81,Robert Gamez,81,65.91,961,"1,458",-0.24,1993
82,82,Bob Lohr,85,65.88,"1,008","1,530",-0.24,1993
83,83,Russell Beiersdorf,100,65.83,"1,185","1,800",-0.25,1993
T84,T86,Jim McGovern,118,65.77,"1,397","2,124",-0.26,1993
T84,85,Tom Purtzer,56,65.77,663,"1,008",-0.24,1993
86,T86,Joel Edwards,90,65.74,"1,065","1,620",-0.21,1993
87,88,Roger Maltbie,59,65.63,697,"1,062",-0.22,1993
88,89,Larry Nelson,55,65.56,649,990,-0.23,1993
T89,T90,Mike Schuchart,72,65.51,849,"1,296",-0.2,1993
T89,T90,JC Anderson,77,65.51,908,"1,386",-0.2,1993
91,T92,Jim Thorpe,56,65.48,660,"1,008",-0.17,1993
92,94,Ronnie Black,88,65.42,"1,035","1,582",-0.22,1993
93,T99,Scott Simpson,78,65.4,911,"1,393",-0.27,1993
94,95,Ed Fiori,95,65.38,"1,116","1,707",-0.18,1993
95,96,Grant Waite,90,65.37,"1,059","1,620",-0.21,1993
96,97,Steve Lamontagne,98,65.36,"1,153","1,764",-0.22,1993
97,98,Marco Dawson,105,65.34,"1,235","1,890",-0.21,1993
98,T99,Barry Cheesman,87,65.33,"1,023","1,566",-0.21,1993
99,101,Bob Gilder,78,65.24,916,"1,404",-0.23,1993
100,T92,Nolan Henke,93,65.23,"1,092","1,674",-0.25,1993
T101,T102,Mike Hulbert,100,65.22,"1,174","1,800",-0.23,1993
T101,T102,Mike Standly,93,65.22,"1,084","1,662",-0.24,1993
103,84,Mark Calcavecchia,95,65.2,"1,115","1,710",-0.26,1993
T104,T104,Tommy Armour III,56,65.18,657,"1,008",-0.2,1993
T104,T104,Tom Watson,56,65.18,657,"1,008",-0.27,1993
106,106,Ken Green,60,65.16,692,"1,062",-0.28,1993
107,107,Mark Wiebe,90,65.12,"1,055","1,620",-0.25,1993
108,108,Mark Carnevale,94,65.09,"1,098","1,687",-0.17,1993
109,109,Peter Persons,90,65.06,"1,054","1,620",-0.2,1993
110,110,Skip Kendall,96,64.99,"1,123","1,728",-0.21,1993
111,111,Howard Twitty,92,64.98,"1,076","1,656",-0.25,1993
112,112,Ted Tryba,94,64.95,"1,099","1,692",-0.23,1993
113,113,Kelly Gibson,102,64.92,"1,192","1,836",-0.23,1993
114,114,Jay Delsing,100,64.89,"1,168","1,800",-0.24,1993
115,115,Mike Springer,82,64.81,954,"1,472",-0.25,1993
116,116,David Jackson,87,64.75,"1,014","1,566",-0.21,1993
T117,T117,Bill Britton,89,64.73,"1,037","1,602",-0.23,1993
T117,T117,Perry Moss,86,64.73,"1,002","1,548",-0.2,1993
119,119,Chip Beck,88,64.71,"1,025","1,584",-0.24,1993
120,120,Bobby Clampett,54,64.61,628,972,-0.22,1993
121,121,Brian Henninger,90,64.59,"1,045","1,618",-0.23,1993
122,122,Mike Smith,90,64.57,"1,046","1,620",-0.2,1993
123,123,Tom Sieckmann,96,64.47,"1,114","1,728",-0.26,1993
T124,T124,Mark Lye,65,64.44,754,"1,170",-0.21,1993
T124,T124,Paul Goydos,95,64.44,"1,102","1,710",-0.22,1993
126,126,Patrick Burke,57,64.33,660,"1,026",-0.21,1993
127,127,Brad Fabel,82,64.3,949,"1,476",-0.18,1993
T128,T128,Mike Donald,92,64.25,"1,064","1,656",-0.2,1993
T128,T128,Hal Sutton,85,64.25,983,"1,530",-0.22,1993
130,130,Jeff Sluman,97,64.15,"1,120","1,746",-0.23,1993
131,131,John Flannery,103,64.13,"1,189","1,854",-0.27,1993
132,132,Gene Sauers,95,64.08,"1,090","1,701",-0.24,1993
133,133,Tim Conley,63,63.93,725,"1,134",-0.22,1993
134,134,Craig Parry,73,63.77,838,"1,314",-0.27,1993
135,135,P.H. Horgan III,87,63.67,997,"1,566",-0.22,1993
136,136,Larry Rinker,74,63.66,848,"1,332",-0.22,1993
137,137,Billy Andrade,92,63.59,"1,053","1,656",-0.26,1993
138,138,Jaime Gomez,85,63.53,972,"1,530",-0.22,1993
139,139,Phil Blackmar,89,63.46,"1,009","1,590",-0.25,1993
140,140,Gene Jones,57,63.45,651,"1,026",-0.21,1993
T141,T141,Michael Bradley,79,63.43,902,"1,422",-0.25,1993
T141,T141,David Toms,84,63.43,959,"1,512",-0.23,1993
T143,T143,Tom Byrum,76,63.37,865,"1,365",-0.2,1993
T143,T143,Robin Freeman,86,63.37,981,"1,548",-0.23,1993
145,145,Jodie Mudd,59,63.31,661,"1,044",-0.25,1993
146,146,Willie Wood,78,63.25,888,"1,404",-0.21,1993
147,147,Ted Schulz,95,63.22,"1,081","1,710",-0.21,1993
148,148,Greg Kraft,72,63.12,818,"1,296",-0.26,1993
149,149,Ian Baker-Finch,61,63.11,693,"1,098",-0.21,1993
150,150,Dan Halldorson,79,63,894,"1,419",-0.16,1993
T151,T151,Wayne Grady,52,62.93,589,936,-0.2,1993
T151,T151,Richard Zokol,74,62.93,832,"1,322",-0.25,1993
153,153,Dennis Trixler,82,62.87,928,"1,476",-0.22,1993
154,154,Jim Hallet,90,62.84,"1,018","1,620",-0.18,1993
155,155,Michael Allen,84,62.76,949,"1,512",-0.24,1993
156,156,Morris Hatalsky,60,62.69,677,"1,080",-0.23,1993
157,157,Bobby Wadkins,65,62.65,733,"1,170",-0.2,1993
158,158,John Inman,98,62.19,"1,097","1,764",-0.23,1993
159,159,Jim Woodward,51,62.16,565,909,-0.24,1993
160,160,Bill Murchison,54,62.14,604,972,-0.21,1993
161,161,Brad Faxon,85,61.94,947,"1,529",-0.29,1993
162,162,Trevor Dodds,82,61.92,914,"1,476",-0.2,1993
163,163,Robert Wrenn,81,61.8,901,"1,458",-0.22,1993
164,164,John Daly,71,61.7,783,"1,269",-0.23,1993
165,165,Jeff Cook,83,61.65,913,"1,481",-0.22,1993
166,166,Neale Smith,56,61.61,621,"1,008",-0.19,1993
167,167,Lance Ten Broeck,97,61.45,"1,073","1,746",-0.25,1993
168,168,Buddy Gardner,65,61.28,717,"1,170",-0.21,1993
169,169,Bob Tway,68,61.19,749,"1,224",-0.24,1993
T170,T170,Tad Rhyan,79,60.97,867,"1,422",-0.2,1993
T170,T170,John Elliott,77,60.97,845,"1,386",-0.22,1993
172,172,Ben Crenshaw,71,60.95,779,"1,278",-0.26,1993
173,173,Eddie Pearce,62,60.63,673,"1,110",-0.16,1993
174,174,Dick Mast,87,60.6,949,"1,566",-0.26,1993
175,175,Jimmy Johnston,69,59.98,745,"1,242",-0.2,1993
176,176,Jeff Woodland,79,59.92,852,"1,422",-0.23,1993
177,177,Gary Hallberg,91,59.89,981,"1,638",-0.25,1993
178,178,Marty Schiene,62,59.86,668,"1,116",-0.13,1993
179,179,Denis Watson,62,59.69,656,"1,099",-0.26,1993
180,180,Lee Porter,51,59.59,547,918,-0.18,1993
181,181,John Dowdall,54,59.26,576,972,-0.16,1993
182,182,Rick Dalpos,70,58.81,741,"1,260",-0.2,1993
183,183,Hubert Green,54,58.64,570,972,-0.2,1993
184,184,Len Mattiace,78,58.62,823,"1,404",-0.19,1993
185,185,Dave Peege,57,58.48,600,"1,026",-0.14,1993
186,186,Andy Bean,61,58.29,640,"1,098",-0.21,1993
187,187,Massy Kuramoto,61,57.83,635,"1,098",-0.23,1993
188,188,David Delong,52,55.76,518,929,-0.16,1993
189,189,Greg Cesario,62,52.33,584,"1,116",-0.19,1993
1,1,Tim Simpson,69,73.98,907,"1,226",-0.19,1992
2,2,John Cook,79,72.5,"1,031","1,422",-0.28,1992
3,4,Dave Barr,92,71.92,"1,191","1,656",-0.2,1992
4,5,Tom Lehman,103,71.54,"1,320","1,845",-0.28,1992
5,T7,Paul Azinger,86,71.45,"1,106","1,548",-0.29,1992
6,6,Fred Couples,84,71.43,"1,080","1,512",-0.3,1992
7,T7,Joey Sindelar,107,71.34,"1,374","1,926",-0.24,1992
8,3,Steve Elkington,86,71.25,"1,103","1,548",-0.28,1992
9,9,Joel Edwards,54,71.09,691,972,-0.2,1992
10,10,Doug Tewell,76,71.05,972,"1,368",-0.25,1992
11,12,Billy Mayfair,114,70.71,"1,451","2,052",-0.23,1992
12,13,Dan Pohl,60,70.65,763,"1,080",-0.23,1992
13,14,Rocco Mediate,82,70.58,"1,039","1,472",-0.23,1992
14,17,Richard Zokol,67,70.48,850,"1,206",-0.23,1992
15,18,Donnie Hammond,66,70.37,836,"1,188",-0.23,1992
16,20,Gene Sauers,78,70.06,978,"1,396",-0.26,1992
T17,15,Bruce Lietzke,66,70.03,832,"1,188",-0.27,1992
T17,16,Mark O'Meara,81,70.03,"1,021","1,458",-0.28,1992
T17,21,Dan Halldorson,86,70.03,"1,084","1,548",-0.2,1992
20,11,Greg Norman,58,70.02,731,"1,044",-0.26,1992
21,19,Keith Clearwater,107,69.99,"1,339","1,913",-0.25,1992
22,24,Ken Green,87,69.88,"1,088","1,557",-0.25,1992
T23,23,Tom Kite,91,69.84,"1,144","1,638",-0.26,1992
T23,25,Jim Hallet,112,69.84,"1,408","2,016",-0.22,1992
25,26,John Adams,93,69.8,"1,160","1,662",-0.24,1992
26,28,Loren Roberts,102,69.66,"1,279","1,836",-0.26,1992
27,27,Nick Price,99,69.64,"1,241","1,782",-0.27,1992
28,29,Scott Gump,111,69.57,"1,390","1,998",-0.22,1992
29,22,David Peoples,99,69.4,"1,234","1,778",-0.26,1992
30,34,Jeff Maggert,89,69.35,"1,111","1,602",-0.26,1992
31,T31,Dan Forsman,109,69.27,"1,359","1,962",-0.27,1992
32,36,Curtis Strange,60,69.26,748,"1,080",-0.24,1992
33,37,John Ross,86,69.25,"1,072","1,548",-0.21,1992
T34,38,Mark McCumber,81,69.15,"1,002","1,449",-0.21,1992
T34,30,"Jim Gallagher, Jr.",105,69.15,"1,307","1,890",-0.28,1992
36,35,Jay Haas,104,69.12,"1,294","1,872",-0.25,1992
37,T31,Mark Brooks,107,69.11,"1,331","1,926",-0.27,1992
38,39,Brian Claar,99,69.08,"1,231","1,782",-0.23,1992
39,42,Russ Cochran,96,68.92,"1,191","1,728",-0.26,1992
40,43,Fuzzy Zoeller,62,68.91,769,"1,116",-0.25,1992
41,44,Payne Stewart,82,68.9,"1,017","1,476",-0.28,1992
42,T40,Jeff Sluman,111,68.87,"1,376","1,998",-0.27,1992
43,33,Duffy Waldorf,86,68.73,"1,064","1,548",-0.29,1992
44,45,Howard Twitty,85,68.64,"1,044","1,521",-0.26,1992
T45,T46,Blaine McCallister,96,68.63,"1,186","1,728",-0.24,1992
T45,T46,Rick Fehr,85,68.63,"1,050","1,530",-0.27,1992
47,48,Kenny Perry,83,68.62,"1,019","1,485",-0.25,1992
48,49,Steve Lamontagne,88,68.56,"1,086","1,584",-0.24,1992
49,T40,Raymond Floyd,60,68.52,740,"1,080",-0.28,1992
50,52,Patrick Burke,90,68.47,"1,099","1,605",-0.23,1992
51,54,Robert Gamez,79,68.42,973,"1,422",-0.24,1992
52,55,Wayne Levi,83,68.41,"1,022","1,494",-0.26,1992
53,50,David Edwards,94,68.38,"1,157","1,692",-0.23,1992
T54,T58,Nolan Henke,86,68.35,"1,058","1,548",-0.24,1992
T54,51,Corey Pavin,89,68.35,"1,095","1,602",-0.26,1992
T54,T58,Peter Persons,99,68.35,"1,218","1,782",-0.24,1992
57,60,Mark Carnevale,83,68.34,"1,021","1,494",-0.22,1992
58,53,Davis Love III,92,68.3,"1,131","1,656",-0.29,1992
T59,61,Mike Standly,99,68.29,"1,217","1,782",-0.25,1992
T59,57,Chip Beck,89,68.29,"1,094","1,602",-0.27,1992
61,64,John Mahaffey,76,68.2,933,"1,368",-0.22,1992
62,65,Ed Humenik,100,68.19,"1,224","1,795",-0.24,1992
T63,T66,Mike Hulbert,110,68.18,"1,350","1,980",-0.25,1992
T63,T66,Mike Reid,77,68.18,945,"1,386",-0.19,1992
65,56,Craig Stadler,82,68.09,"1,005","1,476",-0.23,1992
T66,T68,Ted Schulz,106,68.08,"1,299","1,908",-0.25,1992
T66,T68,Fulton Allem,99,68.08,"1,207","1,773",-0.24,1992
68,70,Fred Funk,109,68.04,"1,335","1,962",-0.22,1992
69,62,Lee Janzen,104,68,"1,273","1,872",-0.26,1992
70,71,Roger Maltbie,64,67.97,783,"1,152",-0.24,1992
T71,73,Gil Morgan,87,67.88,"1,063","1,566",-0.26,1992
T71,63,Steve Pate,105,67.88,"1,283","1,890",-0.23,1992
73,72,John Huston,105,67.75,"1,275","1,882",-0.29,1992
74,74,Scott Simpson,73,67.73,890,"1,314",-0.26,1992
75,75,Scott Hoch,59,67.61,718,"1,062",-0.23,1992
76,76,Brad Bryant,113,67.6,"1,375","2,034",-0.25,1992
77,77,Dillard Pruitt,91,67.52,"1,106","1,638",-0.21,1992
78,78,Wayne Grady,70,67.46,850,"1,260",-0.22,1992
79,79,John Daly,78,67.45,947,"1,404",-0.25,1992
80,80,Lanny Wadkins,87,67.43,"1,056","1,566",-0.28,1992
81,81,Larry Mize,81,67.42,983,"1,458",-0.25,1992
82,82,Andrew Magee,96,67.36,"1,164","1,728",-0.26,1992
83,83,Tom Purtzer,82,67.28,987,"1,467",-0.21,1992
84,84,Mike Smith,106,67.24,"1,283","1,908",-0.24,1992
85,85,Mark Wiebe,83,67.14,"1,003","1,494",-0.25,1992
86,86,Kelly Gibson,93,67.08,"1,123","1,674",-0.25,1992
87,87,Larry Rinker,82,67.07,990,"1,476",-0.24,1992
88,88,Bart Bryant,60,67.04,724,"1,080",-0.23,1992
89,89,Mike Donald,101,67,"1,218","1,818",-0.24,1992
90,90,Bruce Zabriski,80,66.97,957,"1,429",-0.24,1992
91,91,Mark Calcavecchia,96,66.86,"1,144","1,711",-0.26,1992
T92,T92,Bruce Fleisher,102,66.83,"1,227","1,836",-0.23,1992
T92,T92,Jim Woodward,70,66.83,836,"1,251",-0.24,1992
94,94,Phil Blackmar,80,66.81,962,"1,440",-0.28,1992
95,95,Olin Browne,90,66.79,"1,082","1,620",-0.22,1992
96,96,Bob Friend,97,66.78,"1,166","1,746",-0.2,1992
97,97,Ian Baker-Finch,60,66.76,721,"1,080",-0.23,1992
98,98,Brad Fabel,94,66.61,"1,127","1,692",-0.25,1992
99,99,Mike Sullivan,80,66.53,958,"1,440",-0.23,1992
100,100,Tom Sieckmann,93,66.43,"1,112","1,674",-0.26,1992
101,101,Bill Britton,84,66.4,"1,004","1,512",-0.25,1992
T102,T102,Dave Rummells,96,66.26,"1,145","1,728",-0.22,1992
T102,T102,Larry Silveira,54,66.26,644,972,-0.23,1992
104,104,Bill Glasson,53,66.1,626,947,-0.22,1992
105,105,Brandel Chamblee,85,66.01,"1,008","1,527",-0.23,1992
106,106,David Ogrin,80,65.97,950,"1,440",-0.21,1992
107,107,Jim McGovern,101,65.95,"1,199","1,818",-0.25,1992
108,108,Dick Mast,73,65.83,865,"1,314",-0.24,1992
109,109,Jay Don Blake,78,65.81,924,"1,404",-0.28,1992
T110,T110,Don Pooley,57,65.79,675,"1,026",-0.26,1992
T110,T110,Robert Wrenn,82,65.79,971,"1,476",-0.25,1992
112,112,Hale Irwin,65,65.73,769,"1,170",-0.24,1992
113,113,Tommy Armour III,82,65.71,964,"1,467",-0.24,1992
114,114,Lance Ten Broeck,107,65.68,"1,265","1,926",-0.25,1992
115,115,Sonny Skinner,73,65.6,862,"1,314",-0.19,1992
116,116,Ronnie Black,89,65.54,"1,050","1,602",-0.26,1992
117,117,Neal Lancaster,115,65.52,"1,353","2,065",-0.25,1992
118,118,Bob Lohr,89,65.48,"1,049","1,602",-0.24,1992
119,119,Lon Hinkle,58,65.42,683,"1,044",-0.27,1992
120,120,Mike Springer,85,65.29,993,"1,521",-0.26,1992
121,121,Billy Andrade,86,65.25,"1,010","1,548",-0.23,1992
122,122,Jay Delsing,93,65.23,"1,092","1,674",-0.29,1992
123,123,Ben Crenshaw,82,65.18,962,"1,476",-0.28,1992
124,124,Bob Estes,89,65.17,"1,044","1,602",-0.23,1992
125,125,Chris Tucker,83,65.13,973,"1,494",-0.2,1992
126,126,Marco Dawson,80,65,936,"1,440",-0.26,1992
127,127,Hal Sutton,76,64.99,889,"1,368",-0.18,1992
128,128,Leonard Thompson,69,64.98,807,"1,242",-0.19,1992
129,129,Emlyn Aubrey,72,64.97,842,"1,296",-0.21,1992
130,130,David Toms,87,64.94,"1,017","1,566",-0.26,1992
131,131,P.H. Horgan III,75,64.74,874,"1,350",-0.24,1992
132,132,Ed Dougherty,108,64.66,"1,257","1,944",-0.24,1992
133,133,Greg Lesher,78,64.39,904,"1,404",-0.24,1992
134,134,Dicky Thompson,70,64.34,801,"1,245",-0.21,1992
135,135,Greg Twiggs,52,64.32,602,936,-0.27,1992
136,136,Doug Martin,85,64.31,984,"1,530",-0.21,1992
T137,T137,Greg Whisman,78,64.25,902,"1,404",-0.23,1992
T137,T137,Tom Byrum,76,64.25,879,"1,368",-0.19,1992
139,T146,Brad Faxon,89,64.23,"1,029","1,602",-0.25,1992
140,140,Ed Fiori,97,64.19,"1,099","1,712",-0.22,1992
141,141,Carl Cooper,76,64.18,878,"1,368",-0.24,1992
142,145,Billy Ray Brown,75,64.15,866,"1,350",-0.26,1992
143,142,Robin Freeman,84,64.14,964,"1,503",-0.22,1992
144,139,David Frost,81,64.13,935,"1,458",-0.28,1992
145,143,Kirk Triplett,69,64.09,796,"1,242",-0.21,1992
146,144,Gary Hallberg,87,64.05,"1,003","1,566",-0.25,1992
147,T146,Jim Thorpe,56,63.99,645,"1,008",-0.2,1992
148,148,Jodie Mudd,66,63.97,760,"1,188",-0.28,1992
