PLAYER.NAME	YEAR	PCT.FAIRWAYS.HIT	AVG.DRIVE.DISTANCE	PCT.GREENS.IN.REGULATION	GREENS.HIT.RELATIVE.TO.PAR	EVENTS	MONEY	PCT.ONE.PUTTS	PCT.SAND.SAVES	TOTAL.OU.PAR	ADJ_MONEY_2019
Paul Stankowski	2013	NA	NA	NA	NA	1	36667	NA	NA	NA	40239.9891120861
Paul Stankowski	2014	NA	NA	NA	NA	3	6720	NA	NA	NA	7257.09917580542
Paul Trittler	1991	NA	NA	NA	NA	4	8768	NA	NA	NA	16459.1878798262
Paul Trittler	1992	NA	NA	NA	NA	2	3311	NA	NA	NA	6032.652618482
Paul Trittler	1993	NA	NA	NA	NA	2	2632	NA	NA	NA	4658.02356388809
Paul Trittler	1994	NA	NA	NA	NA	2	6580	NA	NA	NA	11349.1367965368
Paul Trittler	1997	NA	NA	NA	NA	1	3390	NA	NA	NA	5399.30625584051
Payne Stewart	1991	68.45	264.4	67.06	NA	19	476971	NA	53.64	-12	895364.427717677
Payne Stewart	1992	69.03	265.8	68.9	-0.28	23	334738	35.43	54.73	29	609893.709515382
Payne Stewart	1993	69.7	269.6	69.68	-0.28	26	982875	35.22	58.44	32	1739458.55256706
Payne Stewart	1994	64.47	268.8	64.69	-0.23	23	145687	34.5	60.36	26	251279.892473717
Payne Stewart	1995	66.18	266.1	62.6	-0.3	27	866219	37.29	56.52	46	1453277.77627201
Payne Stewart	1996	69.06	272.2	68.27	-0.29	25	537293	35.5	59.24	39	875759.900370311
Payne Stewart	1997	67.3	270.9	65.53	-0.26	23	538289	38.19	53.8	58	857341.346651957
Payne Stewart	1998	66.93	270.8	65.51	-0.26	21	1193996	38.96	59.2	33	1872627.77692552
Payne Stewart	1999	71.07	266.7	65.65	-0.3	20	2077950	40.44	46.9	43	3189214.04149782
Per-Ulrik Johansson	1992	NA	NA	NA	NA	1	2265	NA	NA	NA	4126.83726392683
Per-Ulrik Johansson	1995	NA	NA	NA	NA	3	32659	NA	NA	NA	54792.8397960188
Per-Ulrik Johansson	1996	NA	NA	NA	NA	4	79100	NA	NA	NA	128928.923546913
Per-Ulrik Johansson	1997	NA	NA	NA	NA	4	66151	NA	NA	NA	105359.736911536
Per-Ulrik Johansson	1998	NA	NA	NA	NA	8	149192	NA	NA	NA	233988.290827667
Per-Ulrik Johansson	1999	NA	NA	NA	NA	8	70073	NA	NA	NA	107547.243932663
Per-Ulrik Johansson	2001	70.06	281.4	68.13	-0.24	29	510488	34.86	44.23	39	737067.262722139
Per-Ulrik Johansson	2002	71.2	282.8	65.9	-0.27	27	556064	39.21	48.91	47	790337.099326384
Per-Ulrik Johansson	2003	67.14	287.9	65.56	-0.26	31	484577	38.54	50.98	41	673444.370533635
Per-Ulrik Johansson	2004	NA	NA	NA	NA	12	146733	NA	NA	NA	198606.086930645
Per-Ulrik Johansson	2005	NA	NA	NA	NA	7	126640	NA	NA	NA	165785.134610625
Perry Arthur	1991	62.67	261.6	63.85	NA	25	49396	NA	50.83	6	92725.5981423239
Perry Arthur	1994	NA	NA	NA	NA	1	6737	NA	NA	NA	11619.9292702536
Perry Moss	1993	67.11	257.9	64.73	-0.2	29	63565	35.49	50	48	112495.162552639
Perry Moss	1999	73.21	278	68.47	-0.23	22	238986	35.05	47.17	29	366792.996425034
Perry Moss	2000	62.82	271.8	67.71	-0.23	21	104735	35.12	50	24	155495.23539247
Perry Parker	1997	NA	NA	NA	NA	1	5275	NA	NA	NA	8401.57536860139
Pete Jordan	1993	NA	NA	NA	NA	1	5405	NA	NA	NA	9565.58410441304
Pete Jordan	1994	73.1	254.3	64.14	-0.23	29	128960	37.69	50.6	58	222429.282869511
Pete Jordan	1995	71.97	259.8	66.95	-0.26	18	143936	35.22	44.68	36	241485.109430165
Pete Jordan	1996	68.83	265.5	66.82	-0.22	26	191240	33.71	48.36	41	311711.344362979
Pete Jordan	1997	71.65	264.4	64.14	-0.26	33	209020	37.9	55.22	72	332909.437638874
Pete Jordan	1998	73.63	261.4	63.42	-0.22	34	175807	37.39	50.29	69	275730.464405194
Pete Jordan	1999	76.04	264.8	65.12	-0.22	30	295419	37.9	51.01	65	453405.723393366
Pete Jordan	2000	76.43	262.1	65.8	-0.22	31	464480	38.45	55.29	60	689592.084165699
Pete Jordan	2001	74.03	266	65.1	-0.23	36	386088	38.83	47.95	66	557452.526464608
Pete Jordan	2002	72.44	256.6	62.11	-0.21	30	101330	37.96	51.52	58	144020.936933055
Pete Mathews	1995	NA	NA	NA	NA	2	2268	NA	NA	NA	3805.08162091217
Pete Morgan	1998	NA	NA	NA	NA	5	8485	NA	NA	NA	13307.6213716068
Peter Baker	1994	NA	NA	NA	NA	5	10598	NA	NA	NA	18279.3543722944
Peter Baker	1995	NA	NA	NA	NA	1	7935	NA	NA	NA	13312.7524964454
Peter Baker	1998	NA	NA	NA	NA	1	38904	NA	NA	NA	61015.8752906293
Peter Baker	1999	NA	NA	NA	NA	2	14842	NA	NA	NA	22779.3329020962
Peter Hanson	2013	56.31	295.3	61.24	-0.28	15	610178	41.6	61.02	12	669636.350845024
Peter Hanson	2014	NA	NA	NA	NA	13	415531	NA	NA	NA	448742.511550834
Peter Hedblom	1996	NA	NA	NA	NA	1	54250	NA	NA	NA	88424.7042025289
Peter Jacobsen	1991	67.86	261.9	68.67	NA	23	263180	NA	54.55	0	494038.442770605
Peter Jacobsen	1992	72.38	260.4	63.26	-0.23	27	106100	35.96	51.77	44	193314.540266065
Peter Jacobsen	1993	73.98	261.8	68.35	-0.23	23	222291	34.88	53.85	30	393403.007614076
Peter Jacobsen	1994	75.55	263.1	70.42	-0.24	19	211762	36.19	51.38	29	365245.578466296
Peter Jacobsen	1995	73.79	272.9	70.22	-0.25	25	1075057	31.06	48.48	37	1803650.63145193
Peter Jacobsen	1996	68.36	268.3	68.2	-0.22	19	127197	27.35	45.78	28	207324.554846988
Peter Jacobsen	1997	70.25	267.7	69.67	-0.23	25	294931	33.14	49.24	49	469741.236973834
Peter Jacobsen	1998	66.11	276.3	66.58	-0.25	22	327336	37.78	55.32	13	513384.036452124
Peter Jacobsen	1999	68.69	276.2	62.56	-0.27	22	285461	38.96	48.67	37	438122.298178498
Peter Jacobsen	2000	70.07	275.8	66.24	-0.22	22	141484	38.29	64.04	29	210054.784783198
Peter Jacobsen	2001	NA	NA	NA	NA	17	64297	NA	NA	NA	92835.1181442959
Peter Jacobsen	2002	71.69	281.5	66.5	-0.25	21	389123	37.65	41.03	50	553062.854457725
Peter Jacobsen	2003	74.06	283.2	67.04	-0.26	22	1162726	37.56	50	35	1615906.82011959
Peter Jacobsen	2004	NA	NA	NA	NA	10	232851	NA	NA	NA	315168.543871437
Peter Jacobsen	2005	NA	NA	NA	NA	11	180583	NA	NA	NA	236402.218599104
Peter Jacobsen	2006	NA	NA	NA	NA	4	46256	NA	NA	NA	58661.5987697904
Peter Linhart	1995	NA	NA	NA	NA	1	6380	NA	NA	NA	10703.8892157935
Peter Lonard	1997	NA	NA	NA	NA	5	37537	NA	NA	NA	59785.7695945385
Peter Lonard	1999	NA	NA	NA	NA	1	11275	NA	NA	NA	17304.741845515
Peter Lonard	2002	67.98	281.4	68.1	-0.27	24	1413113	37.75	52.29	36	2008465.98492333
Peter Lonard	2003	62.34	292.8	64.26	-0.26	26	1323594	37.22	51.45	36	1839474.2799846
Peter Lonard	2004	61.5	291.4	62.88	-0.21	23	675189	35.94	47.11	44	913881.984479397
Peter Lonard	2005	61.71	289.1	64.29	-0.25	27	1897998	37.63	41.67	61	2484679.83197013
Peter Lonard	2006	64.19	280.6	63.16	-0.2	22	837017	37.57	57.14	33	1061500.24683271
Peter Lonard	2007	66.7	290.9	64.61	-0.23	27	1259881	35.16	47.01	45	1553458.89637833
Peter Lonard	2008	65.91	281.6	64.9	-0.23	30	1462894	36.11	43.8	58	1737089.44808893
Peter Lonard	2009	66.52	279.5	64.84	-0.21	30	333825	35.01	44.63	54	397809.408720874
Peter Lonard	2011	NA	NA	NA	NA	2	106305	NA	NA	NA	120822.274224142
Peter Lonard	2012	NA	NA	NA	NA	4	7210	NA	NA	NA	8028.47915540736
Peter Lonard	2013	NA	NA	NA	NA	1	36667	NA	NA	NA	40239.9891120861
Peter Lonard	2017	NA	NA	NA	NA	1	7524	NA	NA	NA	7847.46113240646
Peter Malnati	2014	NA	NA	NA	NA	18	271326	NA	NA	NA	293011.858775979
Peter Malnati	2016	60.54	279.7	62.09	-0.26	32	1298945	42.35	51.39	54	1383645.86234751
Peter Malnati	2017	63.1	282.3	62.48	-0.27	29	358541	42.03	53.06	49	373954.885948185
Peter Malnati	2018	56.86	290.9	62.99	-0.3	28	420001	44.24	56.69	57	427612.300438193
Peter Malnati	2019	54.62	292.2	63.99	-0.3	26	864496	43.24	50	47	864496
Peter Malnati	2020	54.45	287.6	62.57	-0.3	21	561273	43.66	44.93	31	551282.601158647
Peter Mitchell	1995	NA	NA	NA	NA	1	21533	NA	NA	NA	36126.4649660943
Peter Mitchell	1996	NA	NA	NA	NA	1	14764	NA	NA	NA	24064.5591308044
Peter Mitchell	1997	NA	NA	NA	NA	2	10315	NA	NA	NA	16428.8625454262
Peter O'Malley	1993	NA	NA	NA	NA	3	9220	NA	NA	NA	16317.2405999423
Peter O'Malley	1995	NA	NA	NA	NA	1	9411	NA	NA	NA	15789.0754560866
Peter O'Malley	1996	NA	NA	NA	NA	5	33552	NA	NA	NA	54688.0308830092
Peter O'Malley	1997	NA	NA	NA	NA	1	68137	NA	NA	NA	108522.870310975
Peter O'Malley	1998	NA	NA	NA	NA	5	39094	NA	NA	NA	61313.8656336588
Peter O'Malley	1999	NA	NA	NA	NA	2	23903	NA	NA	NA	36686.0527124919
Peter Persons	1991	72.33	251.1	66.4	NA	31	130447	NA	61.88	-7	244873.595045585
Peter Persons	1992	76.83	252.7	68.35	-0.24	29	203625	37.64	54.38	57	371005.403031833
Peter Persons	1993	73.01	248.7	65.06	-0.2	30	73092	36.05	52	49	129355.721250649
Peter Persons	1994	NA	NA	NA	NA	4	10986	NA	NA	NA	18948.5739888683
Peter Persons	1996	NA	NA	NA	NA	7	4815	NA	NA	NA	7848.20185686962
Peter Senior	1991	NA	NA	NA	NA	4	32217	NA	NA	NA	60477.3786410084
Peter Senior	1992	NA	NA	NA	NA	1	3688	NA	NA	NA	6719.54782753296
Peter Senior	1993	NA	NA	NA	NA	3	3600	NA	NA	NA	6371.15685030286
Peter Senior	1994	NA	NA	NA	NA	4	2513	NA	NA	NA	4334.40437229437
Peter Senior	1995	NA	NA	NA	NA	4	33391	NA	NA	NA	56020.934922345
Peter Senior	1997	NA	NA	NA	NA	2	29215	NA	NA	NA	46531.1894585194
Peter Teravainen	1997	NA	NA	NA	NA	4	32289	NA	NA	NA	51427.1975500986
Peter Tomasulo	2009	63.87	293	64.65	-0.23	25	128706	33.7	50.59	34	153375.144937703
Peter Tomasulo	2011	NA	NA	NA	NA	12	115817	NA	NA	NA	131633.25651491
Peter Tomasulo	2012	NA	NA	NA	NA	4	12827	NA	NA	NA	14283.1209606672
Peter Uihlein	2018	52.93	302.2	67.88	-0.27	26	1797715	38.25	54.24	36	1830293.37235446
Peter Uihlein	2019	50.55	297.5	66.03	-0.29	29	842991	40.81	55.38	29	842991
Peter Uihlein	2020	47.42	301.8	67.96	-0.3	14	301846	37.08	57.69	10	296473.281325367
Phil Blackmar	1991	59.39	271.2	64.7	NA	27	218838	NA	35.81	-5	410800.154795325
Phil Blackmar	1992	60.57	276.5	66.81	-0.28	24	242783	36.18	41.41	49	442351.404612781
Phil Blackmar	1993	60.87	271.4	63.46	-0.25	30	207310	36.58	50	57	366890.146287857
Phil Blackmar	1994	59.27	266.9	57.79	-0.21	30	28159	37.56	52.14	50	48568.4411935683
Phil Blackmar	1995	61.1	268.8	63.52	-0.26	24	154801	38.82	57.36	39	259713.59788308
Phil Blackmar	1996	56.36	272.9	62.77	-0.28	28	229274	37.23	50.65	41	373704.804264159
Phil Blackmar	1997	57.87	274.3	62.16	-0.29	27	642400	39.07	58.38	46	1023160.57190323
Phil Blackmar	1998	60.09	275.9	59.65	-0.26	27	200219	42.43	54.44	63	314017.518373805
Phil Blackmar	1999	59.76	276.8	61.55	-0.25	28	261853	42.01	60.13	42	401889.008112962
Phil Blackmar	2000	NA	NA	NA	NA	15	48778	NA	NA	NA	72418.4522077042
Phil Blackmar	2001	NA	NA	NA	NA	2	49300	NA	NA	NA	71181.7242564006
Phil Blackmar	2003	NA	NA	NA	NA	1	9225	NA	NA	NA	12820.5100906002
Phil Blackmar	2004	NA	NA	NA	NA	1	10100	NA	NA	NA	13670.5545310156
Phil Mickelson	1992	NA	NA	NA	NA	17	171714	NA	NA	NA	312863.458692244
Phil Mickelson	1993	65.37	269.2	66.06	-0.24	24	628735	33.95	50.36	33	1112713.69507644
Phil Mickelson	1994	63	273.7	68.12	-0.31	18	748316	37.61	54.95	27	1290690.06854669
Phil Mickelson	1995	71.08	270.7	66.07	-0.26	24	655777	32.41	50.71	51	1100213.8492579
Phil Mickelson	1996	68.36	280.4	69.63	-0.27	21	1697799	31.67	61.32	22	2767324.87318617
Phil Mickelson	1997	67.33	284.1	67.52	-0.28	21	1225390	35.75	55.56	32	1951697.90349393
Phil Mickelson	1998	67.21	283.4	64	-0.27	24	1837246	36.15	53.49	39	2881481.92510301
Phil Mickelson	1999	68.56	285.7	68.92	-0.3	23	1722681	38.18	55.88	23	2643951.21837461
Phil Mickelson	2000	66.85	288.7	68.06	-0.35	23	4746457	39.58	59.23	26	7046846.31207559
Phil Mickelson	2001	69.38	293.9	69.91	-0.35	23	4403883	38.89	55.28	19	6358539.25686512
Phil Mickelson	2002	66.27	288.8	67.65	-0.34	26	4311971	40.43	54.65	38	6128630.25212833
Phil Mickelson	2003	48.96	306	64.84	-0.32	23	1623137	40.07	54.68	40	2255766.31836603
Phil Mickelson	2004	62.85	295.4	69.55	-0.29	22	5784823	40.58	56.39	25	7829875.07661123
Phil Mickelson	2005	58.69	300	66.89	-0.32	21	5699605	41.97	57.26	23	7461384.8874952
Phil Mickelson	2006	58.61	300.7	68.28	-0.34	19	4256505	39.94	40.4	31	5398075.67605514
Phil Mickelson	2007	56.94	298.1	64.95	-0.31	22	5819988	39.91	50.91	30	7176163.57053972
Phil Mickelson	2008	55.27	295.7	65.81	-0.28	21	5188875	40.6	62.5	20	6161444.37666191
Phil Mickelson	2009	52.21	300.1	64.29	-0.31	18	5332755	40.3	46.61	45	6354886.88205881
Phil Mickelson	2010	52.66	299.1	65.13	-0.31	20	3821733	39.91	53.62	33	4480760.10909952
Phil Mickelson	2011	53.2	299.8	66.96	-0.28	21	3763488	39.47	52.17	39	4277439.24721573
Phil Mickelson	2012	54.31	294.4	64.14	-0.31	22	4203821	42.76	55.07	47	4681038.73392007
Phil Mickelson	2013	57.3	287.9	66.67	-0.32	21	5495793	42.31	55.65	39	6031326.5465481
Phil Mickelson	2014	58.01	292.4	65.26	-0.29	21	2158019	42.64	61.27	35	2330499.6884334
Phil Mickelson	2015	55.98	300.5	61.51	-0.31	19	2154200	43.41	53.29	48	2323619.01038041
Phil Mickelson	2016	54.82	294.8	66.05	-0.31	22	4022628	43.52	61.54	29	4284933.22501203
Phil Mickelson	2017	55.05	293.5	62.85	-0.32	22	2102599	41.18	53.33	48	2192990.95288898
Phil Mickelson	2018	52.91	300.3	64.88	-0.34	24	4595187	43.17	58.6	39	4678461.44179104
Phil Mickelson	2019	50.77	306.3	64.17	-0.3	20	2440221	40.37	55.1	37	2440221
Phil Mickelson	2020	54	301.5	63.51	-0.31	16	1493908	41.29	56.6	27	1467317.13111394
Phil Tataurangi	1994	62.79	261.3	60.94	-0.23	24	47587	38.8	49.58	39	82077.7162213977
Phil Tataurangi	1996	NA	NA	NA	NA	1	3743	NA	NA	NA	6100.89710285836
Phil Tataurangi	1997	66.16	263.9	61.99	-0.25	28	256930	40.5	46.61	60	409216.447290001
Phil Tataurangi	1998	66.64	267.5	62.24	-0.23	28	335821	40.3	51.69	44	526691.657823731
Phil Tataurangi	1999	65.12	270.8	58.37	-0.26	29	232078	42.41	45.08	66	356190.676543099
Phil Tataurangi	2001	NA	NA	NA	NA	12	141581	NA	NA	NA	204421.494968468
Phil Tataurangi	2002	61.66	288.6	66.34	-0.29	25	1643686	39.62	46.97	48	2336180.77315451
Phil Tataurangi	2003	NA	NA	NA	NA	11	354083	NA	NA	NA	492089.3956
Phil Tataurangi	2004	NA	NA	NA	NA	8	6540	NA	NA	NA	8852.02243889526
Phil Tataurangi	2006	NA	NA	NA	NA	19	55792	NA	NA	NA	70755.1002802695
Phil Tataurangi	2007	NA	NA	NA	NA	8	77102	NA	NA	NA	95068.3340954918
Phil Tataurangi	2010	NA	NA	NA	NA	4	19449	NA	NA	NA	22802.8235781716
Philip Jonas	1997	NA	NA	NA	NA	2	9498	NA	NA	NA	15127.6138106116
Philip Jonas	1998	NA	NA	NA	NA	2	9075	NA	NA	NA	14232.9598052247
Philip Walton	1995	NA	NA	NA	NA	2	6750	NA	NA	NA	11324.6476812862
Philip Walton	1996	NA	NA	NA	NA	4	5165	NA	NA	NA	8418.68381946658
Philip Walton	1998	NA	NA	NA	NA	1	13736	NA	NA	NA	21543.1334308062
Phillip Price	1999	NA	NA	NA	NA	2	19815	NA	NA	NA	30411.8367777277
Phillip Price	2005	65.81	283.6	65.07	-0.28	25	419415	40.94	56.91	40	549058.529948795
Pierre Fulke	1999	NA	NA	NA	NA	1	18056	NA	NA	NA	27712.143570964
R.W. Eaks	1993	NA	NA	NA	NA	1	5414	NA	NA	NA	9581.51199653879
R.W. Eaks	1994	NA	NA	NA	NA	1	2352	NA	NA	NA	4056.71272727273
R.W. Eaks	1998	60.43	277.7	60.42	-0.29	34	199499	42.22	47.4	81	312888.291810746
R.W. Eaks	1999	NA	NA	NA	NA	16	77524	NA	NA	NA	118982.954042723
Rafa Cabrera Bello	2017	61.43	291.7	62.69	-0.26	19	1934675	39.72	53.33	32	2017847.80254366
Rafa Cabrera Bello	2018	67.85	295.1	70.16	-0.27	20	2449869	37.86	56.9	35	2494265.77284868
Rafa Cabrera Bello	2019	64.52	289.6	62.99	-0.31	19	1926935	41.42	53.06	47	1926935
Rafa Cabrera Bello	2020	62.55	293.7	63.84	-0.28	16	646577	41.72	37.93	38	635068.229559153
Rafael Alarcon	1997	64.1	259.3	59.49	-0.26	26	79928	41.56	49.29	62	127302.5812439
Rafael Campos	2020	NA	NA	NA	NA	9	119257	NA	NA	NA	117134.28076244
Randy Wylie	1997	NA	NA	NA	NA	1	5468	NA	NA	NA	8708.96950057107
Ray Freeman	1995	NA	NA	NA	NA	1	2314	NA	NA	NA	3882.25699770316
Ray Pearce	1991	NA	NA	NA	NA	1	1456	NA	NA	NA	2733.18630851129
Ray Stewart	1991	69.55	256	64.46	NA	31	80495	NA	42.05	6	151104.280153583
Ray Stewart	1992	NA	NA	NA	NA	10	7151	NA	NA	NA	13029.1449334838
Ray Stewart	1993	NA	NA	NA	NA	1	2670	NA	NA	NA	4725.27466397462
Ray Stewart	1995	73.52	259.1	67.59	-0.2	21	48965	34.93	46.24	35	82149.8331428415
Ray Stewart	1997	NA	NA	NA	NA	1	4290	NA	NA	NA	6832.75039455924
Ray Stewart	1998	NA	NA	NA	NA	1	3700	NA	NA	NA	5802.96983794285
Ray Stewart	1999	NA	NA	NA	NA	2	5125	NA	NA	NA	7865.79174796138
Raymond Floyd	1991	65.04	264.1	65.83	NA	17	284897	NA	59.18	-7	534805.343225234
Raymond Floyd	1992	75.18	264.8	68.52	-0.28	15	741918	32.22	59.09	18	1351776.97535455
Raymond Floyd	1993	NA	NA	NA	NA	6	126516	NA	NA	NA	223903.688909143
Raymond Floyd	1994	NA	NA	NA	NA	4	95017	NA	NA	NA	163884.639969079
Raymond Floyd	1995	NA	NA	NA	NA	4	65031	NA	NA	NA	109104.172349885
Raymond Floyd	1996	NA	NA	NA	NA	2	67800	NA	NA	NA	110510.505897354
Raymond Floyd	1997	NA	NA	NA	NA	3	7811	NA	NA	NA	12440.7024083688
Raymond Floyd	1998	NA	NA	NA	NA	2	31000	NA	NA	NA	48619.4770206022
Raymond Floyd	1999	NA	NA	NA	NA	2	22480	NA	NA	NA	34502.0484866677
Raymond Russell	1997	NA	NA	NA	NA	2	12650	NA	NA	NA	20147.8537275465
Raymond Russell	1998	NA	NA	NA	NA	1	126117	NA	NA	NA	197798.147851848
Retief Goosen	1995	NA	NA	NA	NA	3	20652	NA	NA	NA	34648.3887279886
Retief Goosen	1996	NA	NA	NA	NA	1	7363	NA	NA	NA	12001.3105445755
Retief Goosen	1997	NA	NA	NA	NA	5	45048	NA	NA	NA	71748.657290001
Retief Goosen	1999	NA	NA	NA	NA	4	54368	NA	NA	NA	83443.3884396418
Retief Goosen	2001	NA	NA	NA	NA	10	1126985	NA	NA	NA	1627195.44647261
Retief Goosen	2002	68.61	279.8	68.89	-0.31	15	2617004	36.93	56.47	18	3719563.48601158
Retief Goosen	2003	61.5	299.4	69.79	-0.3	19	3166373	37.15	39.78	29	4400489.64738256
Retief Goosen	2004	62.5	294.2	68.69	-0.31	16	3885573	39.8	54.64	13	5259201.74066752
Retief Goosen	2005	59.16	295.4	67.4	-0.29	18	3494106	37.43	54.55	20	4574153.77095541
Retief Goosen	2006	57.28	297.6	65.46	-0.28	18	2617453	38.8	49.48	30	3319439.15783432
Retief Goosen	2007	53.55	292.9	58.91	-0.24	14	1044386	39.58	43.01	37	1287749.17865495
Retief Goosen	2008	56.79	287.1	59.39	-0.24	18	1431965	39.37	47.12	48	1700363.31513607
Retief Goosen	2009	59.59	292.3	62.33	-0.28	20	3232650	41.1	60	30	3852253.68112494
Retief Goosen	2010	64.79	291.4	65.96	-0.29	19	3218089	39.12	54.62	33	3773022.557759
Retief Goosen	2011	61.44	289.9	64.4	-0.27	16	796360	38.66	58.75	19	905112.894982718
Retief Goosen	2012	NA	NA	NA	NA	12	571174	NA	NA	NA	636013.668947385
Retief Goosen	2013	NA	NA	NA	NA	9	315702	NA	NA	NA	346465.351478545
Retief Goosen	2014	55.9	288.8	63.64	-0.25	26	826073	39.26	59.15	37	892097.274918915
Retief Goosen	2015	56.57	292.6	62.19	-0.26	25	921830	40.33	44.55	43	994328.155388995
Retief Goosen	2016	56.4	288.8	62.73	-0.28	16	745735	41.01	53.19	28	794362.461195604
Retief Goosen	2017	57.79	291.8	63.89	-0.25	19	414363	38.16	52.31	24	432176.706167908
Retief Goosen	2018	55.22	296.2	61.75	-0.25	20	545364	39.32	41.89	31	555247.141354842
Rett Crowder	1993	NA	NA	NA	NA	1	702	NA	NA	NA	1242.37558580906
Rex Caldwell	1992	NA	NA	NA	NA	5	3865	NA	NA	NA	7042.04239517757
Rex Caldwell	1993	NA	NA	NA	NA	2	4350	NA	NA	NA	7698.48119411595
Rex Caldwell	1995	NA	NA	NA	NA	6	8694	NA	NA	NA	14586.1462134967
Rex Caldwell	1996	NA	NA	NA	NA	9	25271	NA	NA	NA	41190.4276479651
Rex Caldwell	1997	NA	NA	NA	NA	3	1890	NA	NA	NA	3010.23269130931
Rhein Gibson	2016	52.45	297.5	68.11	-0.22	20	155578	36.52	46.97	25	165722.84120752
Rhein Gibson	2020	51.93	297.8	65.22	-0.28	16	182113	39.56	56.25	24	178871.473141955
Rich Barcelo	2004	59.01	293.1	64.44	-0.23	26	223597	37.95	35.29	45	302643.067472426
Rich Barcelo	2007	58.07	286	63.11	-0.26	26	334244	39.79	45.59	67	412129.649832865
Rich Barcelo	2010	52.8	287.6	61.72	-0.27	25	188892	35.32	48.94	43	221464.905718957
Rich Beem	1999	70.06	272.9	64.78	-0.25	24	610555	37.71	48.31	52	937072.874278353
Rich Beem	2000	67.81	277.8	65.91	-0.23	29	249881	35.05	44.52	53	370986.8230783
Rich Beem	2001	69.6	284.1	65.29	-0.27	31	460565	38.7	46.2	61	664986.020936088
Rich Beem	2002	64.91	292.1	66.84	-0.29	30	2938365	39.3	39.55	69	4176315.8033287
Rich Beem	2003	62.65	293.6	63.2	-0.26	26	1013950	37.59	47.26	56	1409144.30421291
Rich Beem	2004	61.72	296.7	63.71	-0.24	28	230499	36.65	56.39	39	311985.064242037
Rich Beem	2005	58	288	63.35	-0.21	26	701242	36.29	50.47	40	917999.837054833
Rich Beem	2006	63.24	295.6	66.2	-0.26	27	658225	37.08	44.87	54	834757.239066182
Rich Beem	2007	65.25	291	64.36	-0.26	29	868658	38.64	44.3	77	1071072.98071025
Rich Beem	2008	66.93	287.7	66.48	-0.24	29	730001	36.73	54.49	43	866827.695099144
Rich Beem	2009	64.05	284.7	68.44	-0.24	26	676899	33.55	47.31	34	806640.578008689
Rich Beem	2010	NA	NA	NA	NA	11	128877	NA	NA	NA	151100.801803899
Rich Beem	2011	63.87	286.1	61.95	-0.19	21	135225	36.27	40.26	40	153691.661087998
Rich Beem	2012	NA	NA	NA	NA	10	200049	NA	NA	NA	222758.561242731
Rich Beem	2016	NA	NA	NA	NA	1	17450	NA	NA	NA	18587.869615699
Rich Beem	2019	NA	NA	NA	NA	1	18550	NA	NA	NA	18550
Rich Beem	2020	NA	NA	NA	NA	3	17400	NA	NA	NA	17090.2880775673
Rich Yokota	1996	NA	NA	NA	NA	1	5035	NA	NA	NA	8206.79051907342
Richard Backwell	1995	NA	NA	NA	NA	1	2250	NA	NA	NA	3774.88256042874
Richard Boxall	1996	NA	NA	NA	NA	1	9920	NA	NA	NA	16169.0887684624
Richard Boxall	1997	NA	NA	NA	NA	1	11226	NA	NA	NA	17879.8265569515
Richard Green	1997	NA	NA	NA	NA	3	47450	NA	NA	NA	75574.3604246703
Richard Johnson	2003	72.02	278.3	63.89	-0.26	28	559021	38.58	47.06	53	776903.454889694
Richard Johnson	2004	69.27	283.4	64.49	-0.27	32	461183	40.63	50.82	59	624220.529730433
Richard Johnson	2005	68.49	286.3	68.11	-0.27	16	689364	39.56	58.18	7	902450.280604225
Richard Johnson	2006	67.99	283.4	66.02	-0.26	29	1555376	39.24	46.81	52	1972519.08613286
Richard Johnson	2007	65.56	281.1	64.65	-0.21	32	377951	35.6	45.14	71	466021.269743006
Richard Johnson	2008	64.18	296.7	65.12	-0.21	21	884367	31.94	51.25	35	1050127.06589682
Richard Johnson	2008	64.18	296.7	65.12	-0.21	21	884367	31.94	56.03	40	1050127.06589682
Richard Johnson	2008	53.74	282.2	65.12	-0.21	21	884367	31.94	51.25	35	1050127.06589682
Richard Johnson	2008	53.74	282.2	65.12	-0.21	21	884367	31.94	56.03	40	1050127.06589682
Richard Johnson	2008	53.74	282.2	58.44	-0.25	21	884367	41.34	51.25	35	1050127.06589682
Richard Johnson	2008	53.74	282.2	58.44	-0.25	21	884367	41.34	56.03	40	1050127.06589682
Richard Johnson	2008	53.74	282.2	65.12	-0.21	21	884367	41.34	51.25	35	1050127.06589682
Richard Johnson	2008	53.74	282.2	65.12	-0.21	21	884367	41.34	56.03	40	1050127.06589682
Richard Johnson	2008	64.18	282.2	58.44	-0.25	29	200210	41.34	51.25	35	237736.075479074
Richard Johnson	2008	64.18	282.2	58.44	-0.25	29	200210	41.34	56.03	40	237736.075479074
Richard Johnson	2008	53.74	282.2	58.44	-0.25	21	884367	31.94	51.25	35	1050127.06589682
Richard Johnson	2008	53.74	282.2	58.44	-0.25	21	884367	31.94	56.03	40	1050127.06589682
Richard Johnson	2008	64.18	296.7	65.12	-0.21	21	884367	41.34	51.25	35	1050127.06589682
Richard Johnson	2008	64.18	296.7	65.12	-0.21	21	884367	41.34	56.03	40	1050127.06589682
Richard Johnson	2008	53.74	282.2	58.44	-0.25	29	200210	41.34	51.25	35	237736.075479074
Richard Johnson	2008	53.74	282.2	58.44	-0.25	29	200210	41.34	56.03	40	237736.075479074
